name,price,size,area,url,monthly_fee,date_sold
Reimersholms­gatan 75,9 550 000 kr,"109 m², 4½ rum","Lägenhet, Södermalm",https://www.booli.se/bostad/705743,7 015 kr/mån,2022-06-11
Öbacka­vägen 14,10 500 000 kr,"81 m², 4 rum","Villa, Nockebyhov",https://www.booli.se/annons/4651914,N/A,2022-06-11
Fatburs Brunns­gata 26,7 100 000 kr,"69 m², 2 rum","Lägenhet, Södermalm",https://www.booli.se/bostad/570753,3 435 kr/mån,7
Kälvesta­vägen 35,7 520 000 kr,"110 m², 7 rum","Villa, Vällingby",https://www.booli.se/annons/4639179,N/A,2022-05-25
Nytorgs­gatan 15A,4 300 000 kr,"40 m², 2 rum","Lägenhet, Södermalm",https://www.booli.se/bostad/3956542,2 297 kr/mån,2022-05-25
Tjust­gatan 3,4 630 000 kr,"43 m², 2 rum","Lägenhet, Södermalm",https://www.booli.se/bostad/768513,2 688 kr/mån,2022-06-04
Rådmans­gatan 77,3 565 000 kr,"26 m², 1 rum","Lägenhet, Vasastan",https://www.booli.se/annons/4631542,941 kr/mån,2022-05-12
Duk­vägen 30,3 400 000 kr,"51 m², 2 rum","Lägenhet, Riksby",https://www.booli.se/bostad/342258,2 969 kr/mån,2022-06-11
Borens­vägen 21,3 150 000 kr,"55 m², 2 rum","Lägenhet, Årsta",https://www.booli.se/bostad/4006088,3 212 kr/mån,2022-06-11
Borås­vägen 23,3 495 000 kr,"59 m², 2 rum","Lägenhet, Hammarbyhöjden",https://www.booli.se/bostad/590771,4 942 kr/mån,2022-06-11
Petrejus­vägen 26,4 750 000 kr,"62 m², 3 rum","Lägenhet, Hammarbyhöjden",https://www.booli.se/annons/2187632,3 264 kr/mån,2022-06-11
Blanche­gatan 14,2 700 000 kr,"27 m², 1 rum","Lägenhet, Nedre Gärdet",https://www.booli.se/bostad/3998229,1 448 kr/mån,29
Lm Ericssons väg 2,4 615 000 kr,"60 m², 2 rum","Lägenhet, Telefonplan",https://www.booli.se/bostad/313201,3 823 kr/mån,2022-06-11
Liljeholms­vägen 34,6 825 000 kr,"88½ m², 5 rum","Lägenhet, Liljeholmen",https://www.booli.se/bostad/2153243,4 445 kr/mån,2022-06-11
Trumslagar­gatan 22,5 000 000 kr,"105 m², 5 rum","Lägenhet, Älvsjö",https://www.booli.se/bostad/3995885,4 774 kr/mån,2022-06-11
Fastlags­vägen 63A,2 250 000 kr,"32 m², 1 rum","Lägenhet, Midsommarkransen",https://www.booli.se/bostad/4205282,1 905 kr/mån,2022-06-08
Nybohovs­backen 68,5 400 000 kr,"66 m², 3 rum","Lägenhet, Liljeholmen",https://www.booli.se/bostad/687096,4 398 kr/mån,2022-06-09
Sköntorps­vägen 124,10 900 000 kr,"143½ m², 5 rum","Lägenhet, Årsta",https://www.booli.se/bostad/738256,8 536 kr/mån,2022-06-11
Midsommar­vägen 28,4 250 000 kr,"59 m², 3 rum","Lägenhet, Midsommarkransen",https://www.booli.se/bostad/674226,3 798 kr/mån,2022-06-09
Valborgsmässo­vägen 23,3 455 000 kr,"51 m², 2 rum","Lägenhet, Telefonplan",https://www.booli.se/annons/4651515,2 981 kr/mån,2022-06-11
Sankt Eriks­gatan 10,9 100 000 kr,"82 m², 3 rum","Lägenhet, Kungsholmen",https://www.booli.se/annons/4663683,2 483 kr/mån,2022-06-11
Völunds­gatan 11,4 275 000 kr,"37½ m², 2 rum","Lägenhet, Vasastan",https://www.booli.se/annons/4657497,2 194 kr/mån,2022-06-10
Tellusborgs­vägen 94,2 920 000 kr,"40 m², 2 rum","Lägenhet, Midsommarkransen",https://www.booli.se/annons/4659054,2 377 kr/mån,2022-06-10
Karlbergs­vägen 71A,10 275 000 kr,"101 m², 4 rum","Lägenhet, Vasastan",https://www.booli.se/bostad/3927359,4 956 kr/mån,2022-06-10
Norrtulls­gatan 16E,6 950 000 kr,"66 m², 3 rum","Lägenhet, Vasastan",https://www.booli.se/annons/4658675,2 270 kr/mån,2022-06-10
Manhems­gatan 13,4 400 000 kr,"56 m², 2 rum","Lägenhet, Aspudden",https://www.booli.se/annons/4651828,3 704 kr/mån,2022-06-10
Husaby­vägen 19,2 925 000 kr,"35 m², 1 rum","Lägenhet, Aspudden",https://www.booli.se/annons/4658929,1 984 kr/mån,2022-06-10
Båtbyggar­gatan 62,6 200 000 kr,"88 m², 3 rum","Lägenhet, Hammarby Sjöstad",https://www.booli.se/annons/4659271,5 625 kr/mån,2022-06-11
Spann­vägen 18,3 510 000 kr,"52 m², 3 rum","Lägenhet, Abrahamsberg",https://www.booli.se/annons/4658374,2 m²,2022-06-10
Horns­bergs Strand 15A,8 300 000 kr,"84½ m², 4 rum","Lägenhet, Hornsbergs Strand",https://www.booli.se/annons/4657607,4 225 kr/mån,2022-06-11
Frej­gatan 10,8 500 000 kr,"58 m², 2 rum","Lägenhet, Vasastan",https://www.booli.se/annons/4671097,995 kr/mån,2022-06-10
Luntmakar­gatan 70,6 800 000 kr,"62 m², 2 rum","Lägenhet, Vasastan",https://www.booli.se/bostad/648020,1 905 kr/mån,2022-06-09
Butelj­gatan 26,3 850 000 kr,"46 m², 2 rum","Lägenhet, Liljeholmskajen",https://www.booli.se/annons/4670675,2 633 kr/mån,2022-06-10
Rörstrands­gatan 17,9 625 000 kr,"92 m², 3½ rum","Lägenhet, Vasastan",https://www.booli.se/bostad/341000,3 312 kr/mån,2022-06-10
Lotteri­vägen 37,5 100 000 kr,"70 m², 3 rum","Lägenhet, Hägerstensåsen",https://www.booli.se/annons/4597987,4 194 kr/mån,2022-06-10
Fredriksdals­gatan 12,8 500 000 kr,"87½ m², 4 rum","Lägenhet, Hammarby Sjöstad",https://www.booli.se/bostad/4046022,4 448 kr/mån,2022-06-10
Instrument­vägen 37,5 690 000 kr,"79½ m², 3 rum","Lägenhet, Aspudden",https://www.booli.se/annons/4651853,5 550 kr/mån,2022-06-10
Fartygs­gatan 4,7 580 000 kr,"91 m², 4 rum","Lägenhet, Hammarby Sjöstad",https://www.booli.se/bostad/570328,5 347 kr/mån,2022-06-10
Slätbaks­vägen 22,3 300 000 kr,"53 m², 3 rum","Lägenhet, Årsta",https://www.booli.se/annons/4559934,3 819 kr/mån,2022-06-11
Drakflygar­gatan 6,2 400 000 kr,"59 m², 2 rum","Lägenhet, Skarpnäck",https://www.booli.se/annons/4609721,3 464 kr/mån,2022-06-11
Sibelius­gången 40,1 610 000 kr,"45½ m², 2 rum","Lägenhet, Kista",https://www.booli.se/annons/4578211,2 863 kr/mån,2022-06-11
Vadmals­vägen 1,2 470 000 kr,"41 m², 2 rum","Lägenhet, Riksby",https://www.booli.se/annons/4417128,2 396 kr/mån,2022-06-11
Täpp­gränd 95,6 950 000 kr,"130 m², 6 rum","Lägenhet, Enskededalen",https://www.booli.se/bostad/4263227,6 042 kr/mån,2022-06-11
Sankt Eriks­gatan 75,7 900 000 kr,"74 m², 3 rum","Lägenhet, Vasastan",https://www.booli.se/annons/4624521,3 m²,2022-06-10
Kavelbro­vägen 10,4 600 000 kr,"81 m², 3 rum","Lägenhet, Älvsjö",https://www.booli.se/annons/4662137,4 367 kr/mån,2022-06-09
Bergsunds­gatan 4,7 450 000 kr,"63 m², 2 rum","Lägenhet, Hornstull",https://www.booli.se/bostad/162082,2 204 kr/mån,2022-06-10
Sköntorps­vägen 115,2 300 000 kr,"32 m², 2 rum","Lägenhet, Årsta",https://www.booli.se/annons/4665813,2 454 kr/mån,2022-06-10
Vingårds­gatan 8,10 600 000 kr,"118 m², 5 rum","Lägenhet, Liljeholmskajen",https://www.booli.se/bostad/729671,5 075 kr/mån,2022-06-10
Brantings­gatan 51,2 870 000 kr,"27 m², 1 rum","Lägenhet, Gärdet",https://www.booli.se/bostad/591945,1 722 kr/mån,2022-06-10
Söder­berga Allé 31,3 250 000 kr,"84 m², 4 rum","Lägenhet, Beckomberga",https://www.booli.se/annons/4649689,4 810 kr/mån,2022-06-10
Surbrunns­gatan 31A,12 500 000 kr,"112 m², 3 rum","Lägenhet, Vasastan",https://www.booli.se/bostad/754806,8 m²,2022-06-10
Kungs­holms Strand 165,4 400 000 kr,"46 m², 2 rum","Lägenhet, Kungsholmen",https://www.booli.se/bostad/646613,2 335 kr/mån,2022-06-10
Valfrid Brodds väg 42,7 310 000 kr,"124 m², 6 rum","Villa, Hässelby",https://www.booli.se/bostad/2197505,N/A,2022-06-10
Harpsunds­vägen 75,2 450 000 kr,"63½ m², 2 rum","Lägenhet, Bandhagen",https://www.booli.se/annons/4660281,3 504 kr/mån,2022-06-10
Skönviks­vägen 315,3 920 000 kr,"69 m², 3 rum","Lägenhet, Stureby",https://www.booli.se/bostad/738685,4 358 kr/mån,2022-06-10
Örby Slotts­väg 33,3 510 000 kr,"72 m², 3 rum","Lägenhet, Örby Slott",https://www.booli.se/annons/4649007,3 812 kr/mån,2022-06-10
Sågverks­gatan 79,2 750 000 kr,"54 m², 2 rum","Lägenhet, Stureby",https://www.booli.se/bostad/347012,2 992 kr/mån,2022-06-10
Frej­gatan 45,3 650 000 kr,"35 m², 2 rum","Lägenhet, Vasastan",https://www.booli.se/annons/4661223,1 809 kr/mån,2022-06-10
Brahe­gatan 3B,6 250 000 kr,"50 m², 2 rum","Lägenhet, Östermalm",https://www.booli.se/annons/4661245,2 127 kr/mån,2022-06-10
Elkabel­gatan 1,3 325 000 kr,"50 m², 2 rum","Lägenhet, Älvsjöstaden",https://www.booli.se/annons/4661105,3 119 kr/mån,2022-06-10
Kungs­klippan 11,2 500 000 kr,"31 m², 1½ rum","Lägenhet, Kungsholmen",https://www.booli.se/bostad/647255,2 685 kr/mån,2022-06-10
Sankt Eriks­gatan 17,7 600 000 kr,"71 m², 2 rum","Lägenhet, Kungsholmen",https://www.booli.se/bostad/631016,1 787 kr/mån,2022-06-10
Högalids­gatan 32A,4 300 000 kr,"38 m², 2 rum","Lägenhet, Södermalm",https://www.booli.se/annons/4648428,1 708 kr/mån,2022-06-10
Ångströms­gatan 11,5 250 000 kr,"61 m², 2 rum","Lägenhet, Kungsholmen",https://www.booli.se/bostad/470603,2 988 kr/mån,2022-06-10
Ring­vägen 139B,5 150 000 kr,"57 m², 2 rum","Lägenhet, Södermalm",https://www.booli.se/bostad/708935,3 245 kr/mån,2022-06-10
Söråkers­vägen 2,9 850 000 kr,"164 m², 6 rum","Villa, Enskede",https://www.booli.se/annons/4630414,N/A,2022-06-10
Bolmens­vägen 5,3 000 000 kr,"42 m², 2 rum","Lägenhet, Årsta",https://www.booli.se/annons/4659547,2 650 kr/mån,2022-06-10
Vidar­gatan 2,8 200 000 kr,"65 m², 2 rum","Lägenhet, Vasastan",https://www.booli.se/annons/4658941,2 669 kr/mån,2022-06-10
Lunda­gatan 29,4 400 000 kr,"36 m², 2 rum","Lägenhet, Södermalm",https://www.booli.se/annons/4516533,2 633 kr/mån,110
Strål­gatan 21,3 400 000 kr,"39 m², 2 rum","Lägenhet, Lilla Essingen",https://www.booli.se/bostad/752032,2 735 kr/mån,2022-06-09
Tegnér­gatan 19,2 800 000 kr,"21 m², 1 rum","Lägenhet, Vasastan",https://www.booli.se/bostad/764859,949 kr/mån,2022-06-09
Falsterbo­vägen 8,4 250 000 kr,"59½ m², 3 rum","Lägenhet, Björkhagen",https://www.booli.se/bostad/569068,3 227 kr/mån,2022-06-10
Krok­vägen 48,10 200 000 kr,"70 m², 5 rum","Radhus, Gamla Enskede",https://www.booli.se/bostad/2218834,N/A,2022-06-10
Havsörns­vägen 6,2 500 000 kr,"75 m², 3 rum","Lägenhet, Fagersjö",https://www.booli.se/annons/4413534,3 885 kr/mån,2022-06-10
Karlbergs­vägen 16,17 600 000 kr,"135 m², 3 rum","Lägenhet, Vasastan",https://www.booli.se/bostad/425303,1 215 kr/mån,2022-06-10
Hökmosse­vägen 40,2 650 000 kr,"51 m², 3 rum","Lägenhet, Telefonplan",https://www.booli.se/bostad/129423,3 417 kr/mån,2022-06-10
Folkunga­gatan 95,11 250 000 kr,"106 m², 4 rum","Lägenhet, Södermalm",https://www.booli.se/annons/4670023,3 274 kr/mån,2022-06-10
Söder­berga Allé 29,1 810 000 kr,"54 m², 2 rum","Lägenhet, Beckomberga",https://www.booli.se/bostad/760893,3 518 kr/mån,2022-06-10
Fjugesta­gränd 11,2 200 000 kr,"59½ m², 3 rum","Lägenhet, Ormkärr",https://www.booli.se/bostad/574517,3 729 kr/mån,2022-06-10
Tegelviks­gatan 69,6 600 000 kr,"73 m², 3 rum","Lägenhet, Södermalm",https://www.booli.se/annons/4618849,5 640 kr/mån,2022-06-09
Narviks­gatan 13,1 920 000 kr,"76 m², 3 rum","Lägenhet, Husby",https://www.booli.se/annons/4647497,4 748 kr/mån,2022-06-10
Nybohovs­backen 65,3 800 000 kr,"59 m², 2 rum","Lägenhet, Liljeholmen",https://www.booli.se/bostad/686801,2 028 kr/mån,2022-06-10
Bennebols­gatan 34,1 900 000 kr,"35 m², 2 rum","Lägenhet, Spånga",https://www.booli.se/bostad/562296,2 871 kr/mån,2022-06-08
Fridhems­gatan 60,4 400 000 kr,"41 m², 2 rum","Lägenhet, Kungsholmen",https://www.booli.se/annons/4648986,1 724 kr/mån,2022-06-10
Kransbindar­vägen 29,2 750 000 kr,"35 m², 2 rum","Lägenhet, Midsommarkransen",https://www.booli.se/annons/4645546,2 235 kr/mån,2022-06-10
Nathorst­vägen 32,3 400 000 kr,"47 m², 2 rum","Lägenhet, Hammarbyhöjden",https://www.booli.se/annons/4656184,3 620 kr/mån,2022-06-10
Tistel­vägen 1B,2 025 000 kr,"29 m², 1 rum","Lägenhet, Enskede",https://www.booli.se/annons/3903798,2 155 kr/mån,2022-06-10
Spånga­vägen 30,2 235 000 kr,"56 m², 3 rum","Lägenhet, Riksby",https://www.booli.se/annons/4659159,3 607 kr/mån,2022-06-10
Rålambshovs­leden 38,5 000 000 kr,"55 m², 2 rum","Lägenhet, Kungsholmen",https://www.booli.se/annons/4659470,3 265 kr/mån,2022-06-10
Terrier­gränd 52,6 530 000 kr,"137 m², 5 rum","Kedjehus, Norra Sköndal",https://www.booli.se/bostad/1954094,N/A,2022-06-07
Jämtlands­gatan 107,3 080 000 kr,"66 m², 2 rum","Lägenhet, Råcksta",https://www.booli.se/bostad/4044336,3 484 kr/mån,2022-06-03
Geijers­vägen 22,6 600 000 kr,"75½ m², 3 rum","Lägenhet, Kungsholmen",https://www.booli.se/bostad/393777,3 604 kr/mån,2022-05-18
Lindhagens­gatan 65,3 450 000 kr,"37 m², 1½ rum","Lägenhet, Kungsholmen",https://www.booli.se/bostad/657284,2 192 kr/mån,2022-05-20
Kronobergs­gatan 20,4 550 000 kr,"35 m², 2 rum","Lägenhet, Kungsholmen",https://www.booli.se/bostad/3988994,2 572 kr/mån,2022-06-01
Högbergs­gatan 81D,5 350 000 kr,"51 m², 2 rum","Lägenhet, Södermalm",https://www.booli.se/bostad/4013643,3 057 kr/mån,2022-06-09
Lilla Sällskapets väg 157,6 300 000 kr,"135 m², 6 rum","Radhus, Bredäng",https://www.booli.se/bostad/2197314,N/A,2022-06-09
Skebokvarns­vägen 51B,4 650 000 kr,"90½ m², 4 rum","Lägenhet, Bandhagen",https://www.booli.se/annons/4670108,5 132 kr/mån,2022-06-10
Suddagummans gata 10,3 750 000 kr,"65 m², 2½ rum","Lägenhet, Bromma",https://www.booli.se/bostad/3980291,4 060 kr/mån,2022-06-10
Stor­svängen 46,17 650 000 kr,"193 m², 8 rum","Villa, Hägersten",https://www.booli.se/annons/4659826,N/A,13
Bonde­gatan 1D,9 000 000 kr,"77 m², 3 rum","Lägenhet, Södermalm",https://www.booli.se/annons/4480725,3 839 kr/mån,2
Ragvalds­gatan 21,15 200 000 kr,"138 m², 4½ rum","Lägenhet, Södermalm",https://www.booli.se/annons/3725820,5 276 kr/mån,772
Vinga­vägen 2,6 800 000 kr,"97½ m², 4 rum","Lägenhet, Blåsut",https://www.booli.se/bostad/3929620,5 661 kr/mån,3
Spånga­vägen 44,2 500 000 kr,"56 m², 2 rum","Lägenhet, Bromma",https://www.booli.se/bostad/745084,3 810 kr/mån,2022-06-08
Sjöviks­vägen 13,7 610 000 kr,"99 m², 4 rum","Lägenhet, Liljeholmskajen",https://www.booli.se/annons/4648418,4 906 kr/mån,2022-06-09
Norrtulls­gatan 38,3 200 000 kr,"28 m², 1 rum","Lägenhet, Vasastan",https://www.booli.se/annons/4670394,1 688 kr/mån,2022-06-09
Hökmosse­vägen 26,2 550 000 kr,"42 m², 2 rum","Lägenhet, Hökmossen",https://www.booli.se/annons/4657210,2 927 kr/mån,2022-06-09
Svartågatan 45,4 700 000 kr,"63 m², 3 rum","Lägenhet, Bagarmossen",https://www.booli.se/bostad/754171,4 417 kr/mån,14
Svärdlångs­vägen 54,3 925 000 kr,"67 m², 3 rum","Lägenhet, Årsta",https://www.booli.se/bostad/758494,3 640 kr/mån,2022-05-25
Lillhags­vägen 6,2 450 000 kr,"69 m², 3 rum","Lägenhet, Älvsjöbadet",https://www.booli.se/annons/4629943,4 665 kr/mån,2022-05-25
Hjälmars­vägen 24A,3 500 000 kr,"59 m², 2 rum","Lägenhet, Årsta",https://www.booli.se/annons/4632559,4 195 kr/mån,2022-06-08
Svärdlångs­vägen 25,8 350 000 kr,"146½ m², 5 rum","Lägenhet, Årsta",https://www.booli.se/bostad/758467,7 602 kr/mån,2022-06-03
Hjulsta­vägen 92,1 200 000 kr,"22 m², 1 rum","Lägenhet, Rinkebyterassen",https://www.booli.se/annons/4635318,1 568 kr/mån,2022-06-10
Olympia­vägen 77,8 300 000 kr,65 m²,"Villa, Enskede",https://www.booli.se/bostad/1810908,N/A,2022-05-16
Långbrodals­vägen 58A,14 300 000 kr,147 m²,"Villa, Älvsjö",https://www.booli.se/bostad/2213368,N/A,N/A
Skebokvarns­vägen 92,6 050 000 kr,86 m²,"Radhus, Örby",https://www.booli.se/bostad/2215332,N/A,2022-05-27
Holmgårds­vägen 6,9 400 000 kr,54 m²,"Villa, Bromma",https://www.booli.se/bostad/2199985,N/A,N/A
Inspektors­backen 32,7 960 000 kr,138 m²,"Villa, Vällingby",https://www.booli.se/bostad/2216506,N/A,2022-05-09
Selånger­gränd 21,1 348 000 kr,83 m²,"Villa, Hässelby-Vällingby",https://www.booli.se/bostad/1865639,N/A,N/A
Intecknings­vägen 37,2 800 000 kr,"51 m², 2 rum","Lägenhet, Hägerstensåsen",https://www.booli.se/annons/4639390,3 474 kr/mån,2022-06-09
Atterboms­vägen 60,4 600 000 kr,"47 m², 2 rum","Lägenhet, Kungsholmen",https://www.booli.se/annons/4660204,2 120 kr/mån,2022-06-09
Döbelns­gatan 43B,5 900 000 kr,"53 m², 2½ rum","Lägenhet, Vasastan",https://www.booli.se/annons/4647284,1 717 kr/mån,2022-06-09
Stam­gatan 33,2 400 000 kr,"69½ m², 3 rum","Lägenhet, Östberga",https://www.booli.se/bostad/746270,4 780 kr/mån,2022-06-09
Björkbacks­vägen 47,4 000 000 kr,"72½ m², 3 rum","Lägenhet, Bromma",https://www.booli.se/bostad/153715,3 980 kr/mån,2022-06-09
Sysslomans­gatan 14,5 900 000 kr,"61 m², 2 rum","Lägenhet, Kungsholmen",https://www.booli.se/bostad/4035935,746 kr/mån,2022-06-09
Hunnebergs­vägen 11,3 495 000 kr,"51 m², 2 rum","Lägenhet, Bromma",https://www.booli.se/annons/4658972,3 032 kr/mån,2022-06-09
Storsjövägen 52,3 400 000 kr,"56 m², 2 rum","Lägenhet, Årsta",https://www.booli.se/annons/4638637,3 960 kr/mån,2022-06-09
Bergsunds­gatan 19,4 490 000 kr,"48 m², 2 rum","Lägenhet, Södermalm",https://www.booli.se/annons/4044088,2 757 kr/mån,2022-06-09
Mosstena­backen 5,2 810 000 kr,"49½ m², 2 rum","Lägenhet, Bandhagen",https://www.booli.se/bostad/675904,3 257 kr/mån,2022-06-09
Folkskole­gatan 22C,7 100 000 kr,"80 m², 3 rum","Lägenhet, Högalid",https://www.booli.se/annons/4213434,4 072 kr/mån,2022-06-09
Idun­gatan 6A,4 000 000 kr,"32½ m², 2 rum","Lägenhet, Vasastan",https://www.booli.se/annons/4672078,1 516 kr/mån,2022-06-09
Styrmans­gatan 13,5 100 000 kr,"38 m², 2 rum","Lägenhet, Östermalm",https://www.booli.se/annons/4659429,2 725 kr/mån,2022-06-09
Dal­gränd 8,4 150 000 kr,"87 m², 3 rum","Lägenhet, Enskededalen",https://www.booli.se/annons/4658698,2 873 kr/mån,2022-06-09
Mobil­gatan 5,5 900 000 kr,"86 m², 3 rum","Lägenhet, Midsommarkransen",https://www.booli.se/annons/4658620,4 759 kr/mån,2022-06-09
Skärmarbrinks­vägen 25,3 105 000 kr,"42 m², 2 rum","Lägenhet, Johanneshov",https://www.booli.se/annons/4658586,2 215 kr/mån,2022-06-09
Liljeholms­vägen 32,9 225 000 kr,"115 m², 4 rum","Lägenhet, Liljeholmen",https://www.booli.se/annons/4658203,5 743 kr/mån,2022-06-09
Liljeholms­torget 86,9 850 000 kr,"91 m², 4 rum","Lägenhet, Liljeholmen",https://www.booli.se/bostad/655573,2 745 kr/mån,2022-06-09
Tomtebo­gatan 3A,16 300 000 kr,"98 m², 4 rum","Lägenhet, Vasastan",https://www.booli.se/bostad/3996846,8 m²,2022-06-09
Brahe­gatan 50,5 450 000 kr,"52 m², 2 rum","Lägenhet, Östermalm",https://www.booli.se/annons/4610117,2 453 kr/mån,2022-06-09
Rorgängar­gatan 15B,5 000 000 kr,"65 m², 2 rum","Lägenhet, Hammarby Sjöstad",https://www.booli.se/bostad/710821,3 284 kr/mån,2022-06-09
Lugnets Allé 36,4 100 000 kr,"55½ m², 2 rum","Lägenhet, Hammarby Sjöstad",https://www.booli.se/annons/4634946,2 229 kr/mån,2022-06-09
Radius­backen 6,2 900 000 kr,"41 m², 1½ rum","Lägenhet, Midsommarkransen",https://www.booli.se/annons/4659140,2 228 kr/mån,2022-06-09
Skoghalls­vägen 5G,3 400 000 kr,"58 m², 3 rum","Lägenhet, Stureby",https://www.booli.se/bostad/4204004,2 171 kr/mån,2022-06-09
Bonde­gatan 13,4 375 000 kr,"35 m², 2 rum","Lägenhet, Södermalm Katarina",https://www.booli.se/annons/4664289,2 209 kr/mån,2022-06-09
Blåsut­vägen 7,3 400 000 kr,"55 m², 2 rum","Lägenhet, Globen",https://www.booli.se/annons/4660406,3 494 kr/mån,2022-06-10
Olaus Petri­gatan 6,5 995 000 kr,"57 m², 2 rum","Lägenhet, Östermalm",https://www.booli.se/annons/4657448,2 292 kr/mån,2022-06-10
Helikopter­gatan 36,7 640 000 kr,"116½ m², 5 rum","Radhus, Skarpnäck",https://www.booli.se/annons/4400756,5 495 kr/mån,2022-06-10
Tegnér­gatan 57A,4 350 000 kr,"48 m², 2 rum","Lägenhet, Vasastan",https://www.booli.se/bostad/765044,2 628 kr/mån,2022-06-09
Palander­gatan 19,2 750 000 kr,"45 m², 2 rum","Lägenhet, Hammarbyhöjden",https://www.booli.se/bostad/4034067,3 095 kr/mån,2022-06-09
Gästrike­gatan 13,5 910 000 kr,"45 m², 2 rum","Lägenhet, Vasastan",https://www.booli.se/annons/4515057,1 499 kr/mån,2022-06-09
Ösmo­gatan 6,9 840 000 kr,"87 m², 4 rum","Villa, Svedmyra",https://www.booli.se/annons/4630545,N/A,2022-06-09
Oden­gatan 12,15 230 000 kr,"106 m², 4 rum","Lägenhet, Vasastan",https://www.booli.se/bostad/691432,2 710 kr/mån,2022-06-09
Tensta­vägen 38,1 850 000 kr,"109 m², 4 rum","Lägenhet, Spånga",https://www.booli.se/annons/4620929,7 034 kr/mån,2022-06-09
Ring­vägen 161,4 050 000 kr,"40 m², 2 rum","Lägenhet, Södermalm",https://www.booli.se/annons/4658414,1 292 kr/mån,2022-06-09
Båtman Stens väg 72,4 000 000 kr,"67 m², 5 rum","Villa, Bromsten",https://www.booli.se/annons/4605097,N/A,2022-06-09
Frödings­vägen 1,4 400 000 kr,"46½ m², 2 rum","Lägenhet, Fredhäll",https://www.booli.se/annons/4663582,2 565 kr/mån,2022-06-09
Brodd­gränd 37,3 140 000 kr,"75½ m², 3 rum","Lägenhet, Västertorp",https://www.booli.se/annons/4632086,4 094 kr/mån,2022-06-09
Sandhamns­gatan 75D,8 650 000 kr,"78 m², 3 rum","Lägenhet, Gärdet",https://www.booli.se/annons/4628169,4 265 kr/mån,2022-06-09
Bergsunds­gatan 14,3 700 000 kr,"42 m², 2 rum","Lägenhet, Södermalm",https://www.booli.se/bostad/323727,3 299 kr/mån,2022-06-09
Horns­gatan 151,7 440 000 kr,"62 m², 2½ rum","Lägenhet, Södermalm",https://www.booli.se/annons/4659127,4 031 kr/mån,2022-06-09
Sköntorps­vägen 1,3 810 000 kr,"59 m², 2 rum","Lägenhet, Årsta",https://www.booli.se/annons/4631517,2 466 kr/mån,2022-06-09
Korgvide­gränd 78,4 990 000 kr,"119 m², 4 rum","Radhus, Vinsta",https://www.booli.se/annons/4647638,N/A,2022-06-09
Gyllenborgs­gatan 18,3 500 000 kr,"34½ m², 1½ rum","Lägenhet, Kungsholmen",https://www.booli.se/bostad/328305,1 850 kr/mån,2022-06-09
Pingst­vägen 8,2 780 000 kr,"35 m², 1 rum","Lägenhet, Midsommarkransen",https://www.booli.se/bostad/51585,2 235 kr/mån,2022-06-09
